Account ID,Account Name,Account Rating,Account Type,Application,Billing City,Billing Country,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Industry,Is Demo Center,Last Activity,Last Modified By ID,Last Modified Date,Lead Type,Life Science KeyAccount,Owner ID,Ownership,Parent Account ID,Record Type ID,Shipping City,Shipping Country,Shipping State/Province,System Modstamp,Zendesk OutofSync,Employees
0015A00002B5sWJQAZ,DTRA STSG,Other,Customer,All Hazards,Eglin AFB,UNITED STATES,FL,FALSE,00531000007MUoEAAW,3/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,4/25/2019,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A000022RKFQQA4,Argonne National Laboratory,Other,Customer,CWAs,Other,UNITED STATES,IL,FALSE,00531000007MUoEAAW,7/16/2018,FALSE,FALSE,Safety and Security,FALSE,6/29/2021,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,UNITED STATES,IL,6/29/2021,FALSE,0
0015A00002OIxU4QAL,US EPA Region 7,Other,Customer,CWAs,Lenexa,UNITED STATES,KS,FALSE,00531000007MUoEAAW,8/12/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DQs4ZQAT,0125A000001NaCTQA0,Lenexa,UNITED STATES,KS,6/29/2021,FALSE,0
0015A00002He1DfQAJ,Department of Homeland Security - HSI - Long Beach (CA),Other,Customer,Drugs,Long Beach,UNITED STATES,CA,FALSE,00531000007MUoEAAW,2/11/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/11/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DxWZqQAN,0125A000001NaCTQA0,Long Beach,UNITED STATES,CA,6/29/2021,FALSE,0
0015A00002Lgv2NQAR,DEA San Diego Field Division,Other,Customer,Drugs,San Diego,UNITED STATES,CA,FALSE,00531000007MUoEAAW,6/25/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,12/8/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,San Diego,UNITED STATES,CA,6/29/2021,FALSE,0
0015A00002Lh0yEQAR,DEA Washington Field Division,Other,Customer,Drugs,Washington,UNITED STATES,DC,FALSE,00531000007MUoEAAW,6/26/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,12/8/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Washington,UNITED STATES,DC,6/29/2021,FALSE,0
0015A00002HdlYzQAJ,Department of Homeland Security - HSI - Miami (FL),Other,Customer,Drugs,Other,UNITED STATES,Other,FALSE,00531000007MUoEAAW,2/7/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,5/18/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DxWZqQAN,0125A000001NaCTQA0,Lauderhill,UNITED STATES,FL,6/29/2021,FALSE,0
0015A00002GJyMSQA1,Department of Homeland Security - HSI - Miami (FL),Other,Customer,Drugs,Miami,UNITED STATES,FL,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/13/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Miami,UNITED STATES,FL,6/29/2021,FALSE,0
0015A00002NLWAQQA5,DEA North Central Regional Lab,Other,Customer,Drugs,Chicago,UNITED STATES,IL,FALSE,00531000007MUoEAAW,7/10/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,12/8/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Chicago,UNITED STATES,IL,6/29/2021,FALSE,0
0015A00002LfXe8QAF,DEA Louisville Field Division,Other,Customer,Drugs,Louisville,UNITED STATES,KY,FALSE,00531000007MUoEAAW,6/17/2020,FALSE,FALSE,Safety and Security,FALSE,5/4/2021,00531000007MUoEAAW,12/8/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Louisville,UNITED STATES,KY,6/29/2021,FALSE,0
0015A00002GJyMPQA1,Department of Homeland Security - HSI - Detroit (MI),Other,Customer,Drugs,Detroit,UNITED STATES,MI,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/7/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Detroit,UNITED STATES,MI,6/29/2021,FALSE,0
0015A00002GJyMTQA1,Department of Homeland Security - HSI - Sault St. Marie (MI),Other,Customer,Drugs,Sault St. Marie,UNITED STATES,MI,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,12/17/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Sault St. Marie,UNITED STATES,MI,6/29/2021,FALSE,0
0015A00002He14EQAR,Department of Homeland Security - HSI - Grand Rapids (MI),Other,Customer,Drugs,Grand Rapids,UNITED STATES,MI,FALSE,00531000007MUoEAAW,2/11/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/11/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DxWZqQAN,0125A000001NaCTQA0,Grand Rapids,UNITED STATES,MI,6/29/2021,FALSE,0
0015A00002LfXHNQA3,DEA Detroit Field Division,Other,Customer,Drugs,Detroit,UNITED STATES,MI,FALSE,00531000007MUoEAAW,6/17/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,12/8/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Detroit,UNITED STATES,MI,6/29/2021,FALSE,0
0015A00002GJyMNQA1,Department of Homeland Security - HSI - Albuquerque (NM),Other,Customer,Drugs,Alburqurque,UNITED STATES,NM,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/7/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Alburqurque,UNITED STATES,NM,6/29/2021,FALSE,0
0015A00002He0oHQAR,Department of Homeland Security - HSI - Las Vegas (NV),Other,Customer,Drugs,Las Vegas,UNITED STATES,NV,FALSE,00531000007MUoEAAW,2/11/2020,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/11/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DxWZqQAN,0125A000001NaCTQA0,Las Vegas,UNITED STATES,NV,6/29/2021,FALSE,0
0015A00002GJyMRQA1,Department of Homeland Security - HSI - Massena (NY),Other,Customer,Drugs,Massena,UNITED STATES,NY,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/17/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Massena,UNITED STATES,NY,6/29/2021,FALSE,0
0015A00002GJyMOQA1,Department of Homeland Security - HSI - Columbus (OH),Other,Customer,Drugs,Columbus,UNITED STATES,OH,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/14/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Columbus,UNITED STATES,OH,6/29/2021,FALSE,0
0015A00002GJyMQQA1,Department of Homeland Security - HSI - Houston (TX),Other,Customer,Drugs,Houston,UNITED STATES,TX,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/29/2021,00531000007MUoEAAW,2/7/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Houston,UNITED STATES,TX,6/29/2021,FALSE,0
0015A00002Hdli1QAB,Department of Homeland Security - HSI - Blaine (WA),Other,Customer,Drugs,Other,UNITED STATES,Other,FALSE,00531000007MUoEAAW,2/7/2020,FALSE,FALSE,Safety and Security,FALSE,10/29/2020,00531000007MUoEAAW,5/18/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DxWZqQAN,0125A000001NaCTQA0,Blaine,UNITED STATES,WA,6/29/2021,FALSE,0
0015A00002TA2QQQA1,USBP Bonners Ferry,Other,Customer,Explosives;Drugs;CWAs,Bonners Ferry,UNITED STATES,ID,FALSE,00531000007MUoEAAW,12/17/2020,FALSE,FALSE,Safety and Security,FALSE,3/11/2021,00531000007MUoEAAW,12/17/2020,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Bonners Ferry,UNITD STATES,ID,6/29/2021,FALSE,0
0015A00002GJyMUQA1,United States Coast Guard - Gulf Strike Team (AL),Other,Customer,Explosives;Drugs;CWAs,Mobile,UNITED STATES,AL,FALSE,00531000007MUoEAAW,11/21/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,2/14/2020,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Mobile,UNITED STATES,AL,6/29/2021,FALSE,0
0015A000026BMoGQAW,U.S. Customs & Border Protection Nogales,Other,Customer,Explosives;Drugs;CWAs,Nogalez,UNITED STATES,AZ,FALSE,00531000007MUoEAAW,10/26/2018,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,8/27/2019,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Nogalez,UNITED STATES,AZ,6/29/2021,FALSE,0
0015A00002TA1LUQA1,USBP Rangeley,Other,Customer,Explosives;Drugs;CWAs,Other,Other,Other,FALSE,00531000007MUoEAAW,12/17/2020,FALSE,FALSE,Safety and Security,FALSE,3/11/2021,00531000007MUoEAAW,12/17/2020,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Dallas Plantation,UNITED STATES,ME,6/29/2021,FALSE,0
0015A00002Qe7PFQAZ,"U.S. Customs & Border Protection - Elizabeth, NJ",Other,Customer,Explosives;Drugs;CWAs,Elizabeth,UNITED STATES,NJ,FALSE,00531000007MUoEAAW,11/9/2020,FALSE,FALSE,Safety and Security,FALSE,3/24/2021,00531000007MUoEAAW,11/20/2020,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Elizabeth,UNITED STATES,NJ,6/29/2021,FALSE,0
0015A00002DW2AvQAL,Federal Reserve Bank of Philadelphia,Other,Customer,Explosives;Drugs;CWAs,Philadelphia,UNITED STATES,PA,FALSE,00531000007MUoEAAW,7/25/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Philadelphia,UNITED STATES,PA,6/29/2021,FALSE,0
0015A000021OrGpQAK,Federal Bureau of Investigation,Other,Customer,Explosives;Drugs;CWAs,Quantico,UNITED STATES,VA,FALSE,00531000007MUoEAAW,5/31/2018,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Quantico,UNITED STATES,VA,6/29/2021,FALSE,0
0015A00002NPG2eQAH,USBP Swanton,Other,Customer,Explosives;Drugs;CWAs,Other,Other,Other,FALSE,00531000007MUoEAAW,8/4/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,8/4/2020,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Swanton,UNITED STATES,VT,6/29/2021,FALSE,0
0016e00002Yf4QYAAZ,US Embassy Cambodia,Other,Customer,Drugs,Other,Cambodia,Other,FALSE,0055A00000BcmLTQAZ,5/21/2021,FALSE,FALSE,Safety and Security,FALSE,,00531000008F2qlAAC,6/7/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000001MZ8IpAAL,0125A000001NaCTQA0,Other,Cambodia,Other,6/29/2021,FALSE,0
0015A00002CwhnmQAB,DEA Mexico City,Other,Customer,Drugs,Mexico City,MEXICO,Other,FALSE,00531000007MUoEAAW,6/14/2019,FALSE,FALSE,Safety and Security,FALSE,6/2/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Mexico City,MEXICO,Mexico City,6/29/2021,FALSE,0
0015A00002LfqEFQAZ,U.S. Embassy - Mexico City INL,Other,Customer,Drugs,Mexico City,MEXICO,Other,FALSE,00531000007MUoEAAW,6/18/2020,FALSE,FALSE,Safety and Security,FALSE,4/23/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Mexico City,MEXICO,Mexico City,6/29/2021,FALSE,0
0015A00002DUKz7QAH,DEA Phoenix Field Division,Other,Customer,Drugs,Phoenix,UNITED STATES,AZ,FALSE,00531000007MUoEAAW,7/15/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Phoenix,UNITED STATES,AZ,6/29/2021,FALSE,0
0015A00002DUL6NQAX,DEA San Francisco Field Division,Other,Customer,Drugs,Oakland,UNITED STATES,CA,FALSE,00531000007MUoEAAW,7/15/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Oakland,UNITED STATES,CA,6/29/2021,FALSE,0
0015A00002B7EFlQAN,Somalia Police,Other,Customer,Drugs,Washington,UNITED STATES,DC,FALSE,00531000007MUoEAAW,3/27/2019,FALSE,FALSE,Safety and Security,FALSE,9/9/2019,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0013100001gX9DpAAK,0125A000001NaCTQA0,Washington,UNITED STATES,DC,6/29/2021,FALSE,0
0015A00002DUL4HQAX,DEA New Orleans Field Division,Other,Customer,Drugs,Metarie,UNITED STATES,LA,FALSE,00531000007MUoEAAW,7/15/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,Metarie,UNITED STATES,LA,6/29/2021,FALSE,0
0015A000021Pca1QAC,Homeland Security Investigations - Newark NJ,Other,Customer,Drugs,Other,UNITED STATES,Other,FALSE,00531000007MUoEAAW,6/18/2018,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Jamaica,UNITED STATES,NY,6/29/2021,FALSE,0
0015A00002EnipNQAR,AGR/ INL American Embassy DEA Mexico,Other,Customer,Drugs,Laredo,UNITED STATES,TX,FALSE,00531000007MUoEAAW,9/17/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Laredo,UNITED STATES,TX,6/29/2021,FALSE,0
0015A00002DVr3HQAT,US EPA Environmental Response Team,Other,Customer,Drugs;All Hazards,Edison,UNITED STATES,NJ,FALSE,00531000007MUoEAAW,7/24/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A00002DQs4ZQAT,0125A000001NaCTQA0,Las Vegas,UNITED STATES,NV,6/29/2021,FALSE,0
0015A00002NPGDYQA5,USBP New Orleans,Other,Customer,Other,Baton Rouge,Other,LA,FALSE,00531000007MUoEAAW,8/4/2020,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,3/16/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Dania Beach - Miami,UNITED STATES,FL,6/29/2021,FALSE,0
0016e00002XTG1aAAH,USBP Sunburst,Other,Customer,Drugs,Sunburst,Other,MT,FALSE,0055A00000BcmLTQAZ,4/29/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,4/29/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Sunburst,Other,MT,6/29/2021,FALSE,0
0016e00002XTGL5AAP,USBP Plentywood,Other,Customer,Drugs,Plentywood,Other,MT,FALSE,0055A00000BcmLTQAZ,4/29/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,4/29/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Plentywood,Other,MT,6/29/2021,FALSE,0
0016e00002XTGQPAA5,USBP Havre,Other,Customer,Drugs,Havre,Other,MT,FALSE,0055A00000BcmLTQAZ,4/29/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,4/29/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Havre,Other,MT,6/29/2021,FALSE,0
0016e00002XTGDGAA5,Department of Homeland Security - HSI - Billings (MT),Other,Customer,Drugs,Billings,UNITED STATES,MT,FALSE,0055A00000BcmLTQAZ,4/29/2021,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,0055A00000BcmLTQAZ,4/29/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Billings,UNITED STATES,MT,6/29/2021,FALSE,0
0015A00002Vq4ZUQAZ,Department of Homeland Security - HSI - Memphis (TN),Other,Customer,Drugs,Memphis,UNITED STATES,TN,FALSE,0055A00000BcmLTQAZ,3/23/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,3/24/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A00002G74JLQAZ,0125A000001NaCTQA0,Memphis,UNITED STATES,TN,6/29/2021,FALSE,0
0015A00002UhinIQAR,DEA Milwaukee Field Division,Other,Customer,Drugs,West Milwaukee,UNITED STATES,WI,FALSE,0055A00000BcmLTQAZ,2/25/2021,FALSE,FALSE,Safety and Security,FALSE,6/23/2021,0055A00000BcmLTQAZ,3/8/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A000026BX2lQAG,0125A000001NaCTQA0,West Milwaukee,UNITED STATES,WI,6/29/2021,FALSE,0
0016e00002YeSGvAAN,IraqiAirport Security Forces,Other,Customer,Explosives;Drugs,Other,Other,Other,FALSE,0055A00000BcmLTQAZ,5/17/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,5/17/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000001MZ8IpAAL,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002Vq2hEQAR,"U.S. Customs &  Border Protection - Kingsville, TX",Other,Customer,Explosives;Drugs;CWAs,Other,Other,Other,FALSE,0055A00000BcmLTQAZ,3/23/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,3/23/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002Vq2lzQAB,"U.S. Customs & Border Protection - Falfurrias, TX",Other,Customer,Explosives;Drugs;CWAs,Other,Other,Other,FALSE,0055A00000BcmLTQAZ,3/23/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,3/23/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002Vq2rnQAB,"U.S. Customs & Border Protection, Edinburg, TX",Other,Customer,Explosives;Drugs;CWAs,Edinburg,UNITED STATES,TX,FALSE,0055A00000BcmLTQAZ,3/23/2021,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BcmLTQAZ,3/24/2021,Other,FALSE,00531000007KgPgAAK,Other,001i000000K38RYAAZ,0125A000001NaCTQA0,Edinburg,UNITED STATES,TX,6/29/2021,FALSE,0
0015A00002DUPwuQAH,USDA Forest Service,Other,Customer,Other,Sacramento,UNITED STATES,CA,FALSE,0055A000009sa63QAA,7/16/2019,FALSE,FALSE,Safety and Security,FALSE,6/8/2021,00531000007MUoEAAW,8/31/2020,Other,FALSE,0055A000009sa63QAA,Other,Other,0125A000001NaCTQA0,Sacramento,UNITED STATES,CA,6/29/2021,FALSE,0
0016e00002ZimwDAAR,Hungary Counter Terrorism Center,Other,Customer,CWAs;All Hazards,Other,HUNGARY,Other,FALSE,00531000007MUoEAAW,6/10/2021,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,6/10/2021,Other,FALSE,00531000007KgPgAAK,Other,0015A00001yVSaMQAW,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002TARxEQAX,Abu Dhabi Police General Headquarters Forensic Sciences Directorate Chemical Evidence Branch,Other,Customer,Drugs,Other,ABU DHABI,Other,FALSE,00531000007MUoEAAW,12/21/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,12/21/2020,Other,FALSE,00531000007KgPgAAK,Other,0013100001gawnXAAQ,0125A000001NaCTQA0,Other,ABU DHABI,Other,6/29/2021,FALSE,0
0016e00002ZviZQAAZ,UAE Ajman Civil Defence,Other,Customer,Explosives;Drugs;CWAs;All Hazards,Other,UNITED ARAB EMIRATES,Other,FALSE,00531000007MUoEAAW,6/14/2021,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,6/14/2021,Other,FALSE,00531000007KgPgAAK,Other,0013100001gawnXAAQ,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002AmIwHQAV,Fort McMurray Fire Department,Other,Customer,All Hazards,Other,CANADA,Other,FALSE,00531000007MUoEAAW,3/11/2019,FALSE,FALSE,Safety and Security,FALSE,4/23/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,CANADA,Other,6/29/2021,FALSE,0
0015A000023EDh3QAG,Sheraton Hotel,Other,Customer,All Hazards,Bamako,MALI,Other,FALSE,00531000007MUoEAAW,9/17/2018,FALSE,FALSE,Safety and Security,FALSE,1/24/2020,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Bamako,MALI,Other,6/29/2021,FALSE,0
0015A000023mivSQAQ,Calgary Police Service,Other,Customer,Drugs,Other,CANADA,Other,FALSE,00531000007MUoEAAW,9/19/2018,FALSE,FALSE,Safety and Security,FALSE,6/2/2021,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,CANADA,Calgary,6/29/2021,FALSE,0
0015A000023E4whQAC,Presidential Guard Command UAE Armed Forces,Other,Customer,Explosives;CWAs;All Hazards,Abu Dhabi,UNITED ARAB EMIRATES,Other,FALSE,00531000007MUoEAAW,9/17/2018,FALSE,FALSE,Safety and Security,FALSE,,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,0013100001gawnXAAQ,0125A000001NaCTQA0,Abu Dhabi,UNITED ARAB EMIRATES,Other,6/29/2021,FALSE,0
0015A000023EDSUQA4,Public Safety Canada,Other,Customer,Explosives;Drugs;All Hazards,Other,CANADA,Other,FALSE,00531000007MUoEAAW,9/17/2018,FALSE,FALSE,Safety and Security,FALSE,5/12/2020,0055A00000BclF5QAJ,4/11/2021,Other,FALSE,00531000007KgPgAAK,Other,Other,0125A000001NaCTQA0,Other,CANADA,Other,6/29/2021,FALSE,0
0016e00002ZiogMAAR,Abu Dhabi Police Civil Defense CBRN Unit,Other,Customer,CWAs,Other,UNITED ARAB EMIRATES,Abu Dhabi,FALSE,00531000007MUoEAAW,6/10/2021,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,6/10/2021,Other,FALSE,00531000007MUoEAAW,Other,0013100001gawnXAAQ,0125A000001NaCTQA0,Other,Other,Other,6/29/2021,FALSE,0
0015A00002XQugxQAD,Polish Military (Decon Vehicle Program),Other,Customer,CWAs;All Hazards,Other,POLAND,Other,FALSE,00531000007MUoEAAW,4/9/2021,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,4/9/2021,Other,FALSE,00531000007MUoEAAW,Other,0015A00002JPjp2QAD,0125A000001NaCTQA0,Other,POLAND,Other,6/29/2021,FALSE,0
0015A00002RfonKQAR,NATO HQ Fire & Emergency Services,Other,Customer,All Hazards,Other,BELGIUM,Other,FALSE,00531000007MUoEAAW,11/16/2020,FALSE,FALSE,Safety and Security,FALSE,10/25/2019,00531000007MUoEAAW,11/16/2020,Other,FALSE,00531000008F2qlAAC,Other,0015A00002Fs1NYQAZ,0125A000001NaCTQA0,Other,BELGIUM,Other,6/29/2021,FALSE,0
0015A00002Qaxr2QAB,Dutch National Police Forensic Lab,Other,Customer,Drugs,Other,THE NETHERLANDS,Other,FALSE,00531000007MUoEAAW,10/14/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,10/14/2020,Other,FALSE,00531000008F2qlAAC,Other,0015A00002Fs1NYQAZ,0125A000001NaCTQA0,Other,THE NETHERLANDS,Other,6/29/2021,FALSE,0
0015A000023EfpVQAS,Queensland Fire & Emergency Services,Other,Customer,Drugs;All Hazards,Other,AUSTRALIA,Non_US,FALSE,00531000007MUoEAAW,9/18/2018,FALSE,FALSE,Safety and Security,FALSE,6/2/2021,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000008F2qlAAC,Other,001i000001LHDIlAAP,0125A000001NaCTQA0,Other,AUSTRALIA,Other,6/29/2021,FALSE,0
0015A00002PLvYwQAL,Austrian Customs,Other,Customer,Explosives;Drugs,Other,AUSTRIA,Other,FALSE,00531000007MUoEAAW,10/1/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,10/1/2020,Other,FALSE,00531000008F2qlAAC,Other,001i000001LHCUyAAP,0125A000001NaCTQA0,Other,AUSTRIA,Other,6/29/2021,FALSE,0
0015A00002NOmUuQAL,Italian Navy,Other,Customer,Explosives;Drugs;CWAs,Non-US,ITALY,Other,FALSE,00531000007MUoEAAW,7/31/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000008F2qlAAC,Other,0015A000026nOcMQAU,0125A000001NaCTQA0,Other,ITALY,Other,6/29/2021,FALSE,0
0015A00002LiOfNQAV,Ministry of Interior (Fire Brigades),Other,Customer,Explosives;Drugs;CWAs;All Hazards,Other,ITALY,Other,FALSE,00531000007MUoEAAW,7/7/2020,FALSE,FALSE,Safety and Security,FALSE,,00531000007MUoEAAW,11/25/2020,Other,FALSE,00531000008F2qlAAC,Other,0015A000026nOcMQAU,0125A000001NaCTQA0,Other,ITALY,Other,6/29/2021,FALSE,0
